YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2018,201800866105,65.502574942,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800866106,172.32592298,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866107,182.80074647,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866114,257.70432564,3,2,3,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800866135,29.856290986,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800866145,170.9125413,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866153,161.74150749,2,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866161,67.857868846,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866165,170.9125413,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866174,170.9125413,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866177,134.15491061,2,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866182,28.400341575,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800866183,67.857868846,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866225,171.48943462,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866229,174.95183571,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866231,130.4288927,3,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866251,27.939513067,2,2,1,1,1,3,2,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800866272,230.58535581,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866275,31.121813653,2,2,1,2,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800866285,239.71349846,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866314,72.545166999,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800866315,181.92256152,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866339,148.74287183,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866348,246.48001815,3,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800866355,32.443859191,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800866360,257.70432564,3,2,1,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800866383,238.54654396,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866387,30.397297129,4,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800866414,242.85952653,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866427,174.96560689,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866428,182.80074647,3,2,1,2,2,6,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866434,171.54669828,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866441,242.85952653,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866457,165.93629339,3,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2018,201800866468,239.78068422,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866478,32.83923113,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2018,201800866481,70.957341114,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866515,27.996516881,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800866529,256.8505912,3,1,1,2,2,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866549,70.557794147,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866556,30.183195307,2,2,1,2,3,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800866588,146.50336477,3,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866614,29.363382994,4,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800866624,174.95183571,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866627,239.51086568,3,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866634,70.957341112,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866670,182.80074647,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800866701,174.95183569,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800866719,68.140224518,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866720,170.64936251,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866724,66.290505971,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866755,68.036541882,2,2,1,1,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866756,238.54654396,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866775,13.825776485,2,2,1,2,3,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800866781,65.243430165,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866782,130.57251267,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866786,169.9621308,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866787,169.96213079,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866789,154.69724184,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866793,240.76970645,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866843,245.41897971,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866851,70.557794144,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866852,174.95183569,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866861,228.30897338,3,2,1,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866865,30.863695532,4,1,1,2,2,6,1,1,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2
2018,201800866866,160.11086404,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800866877,25.527208761,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866882,165.46654363,2,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866910,165.46654363,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866929,76.421257831,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866947,28.123172427,2,2,4,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800866955,78.134540156,2,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866967,151.26556504,3,1,1,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800866972,78.134540156,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800866976,193.3845999,2,1,3,2,2,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2018,201800867007,68.249753945,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867026,170.50296397,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867058,27.779505269,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1
2018,201800867077,68.249753941,2,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867091,167.97279687,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867096,232.51388004,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2018,201800867100,129.42036016,3,2,1,2,3,4,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867187,28.058709005,2,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800867193,234.08355978,3,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800867202,167.42040215,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867212,33.477600049,4,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800867226,130.76950567,3,1,1,2,3,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867235,234.08355978,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867243,156.63842034,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800867254,234.08355978,3,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867257,167.42040216,3,2,1,2,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800867303,13.370292816,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867332,30.337788332,2,2,4,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1
2018,201800867342,160.87698705,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867371,241.36784567,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867401,69.048982639,2,2,1,1,1,4,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867418,14.927807283,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800867419,30.662036705,2,1,3,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800867422,74.967626577,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867424,30.426502206,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2018,201800867450,171.46208846,3,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867552,265.23227319,3,2,4,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867557,15.057170469,2,1,4,2,3,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800867610,187.19330781,3,2,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2018,201800867611,76.421257827,2,2,4,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2018,201800867616,30.935279885,2,2,3,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800867638,171.46208845,3,1,1,2,2,5,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867677,128.98098616,3,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867693,26.66816649,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867694,67.119252007,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867697,28.123172425,2,2,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800867708,212.61331668,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867711,65.900889585,2,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867724,173.7737042,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867728,26.820704282,4,2,4,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2018,201800867731,160.29268545,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867732,30.51111575,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800867734,246.48001815,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867737,173.77370419,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867745,70.957341112,2,2,1,1,1,4,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1
2018,201800867748,31.121813652,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800867749,30.511115751,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800867750,29.355432268,2,1,1,2,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800867751,174.96560689,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800867761,170.35107957,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867762,138.25437328,3,2,1,1,1,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867767,31.699880813,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800867782,133.78912305,3,2,1,1,1,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867785,163.08517075,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867809,30.026404117,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800867811,171.54669828,3,2,1,2,2,5,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2018,201800867813,239.51086568,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867827,166.35565385,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800867834,233.97721032,3,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867838,159.54854961,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867860,165.93629339,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867866,157.30090507,2,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867877,170.64936251,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867886,164.65448212,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867898,164.65448212,3,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1
2018,201800867901,129.61957257,3,2,1,2,3,4,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800867906,230.58535581,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867910,130.4288927,2,2,1,1,1,4,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2018,201800867911,170.54240673,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800867962,69.253329583,2,1,4,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800867985,66.290505971,2,2,4,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800867998,155.17164895,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868057,13.010218273,4,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800868059,135.7810901,3,2,1,1,1,5,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868072,239.78068422,3,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868082,239.71349846,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868091,228.90184812,3,2,1,1,1,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868093,164.65448211,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868103,157.55977235,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868107,170.35107958,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868117,28.552321376,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868122,239.80618486,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868126,29.856290986,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868136,170.9125413,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868268,239.51086568,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868278,237.78983729,3,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800868309,160.22431181,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868312,237.78983729,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868315,170.86492211,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868353,171.54669828,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868368,238.54654396,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868402,170.86492211,3,2,1,2,3,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868434,68.140224518,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868445,67.862385503,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868456,166.35565385,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868463,13.937198853,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2018,201800868479,24.459594785,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868480,170.64936251,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868521,159.54854961,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868536,233.97721032,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868538,165.93629339,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868547,170.54240673,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868560,30.363634905,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800868563,239.78068422,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868573,27.826446001,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868609,238.54654396,3,2,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868614,159.9994557,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868616,170.86492211,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868623,171.54669828,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868632,28.533752049,2,2,1,1,1,4,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1
2018,201800868635,176.49305488,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868645,13.630613695,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2018,201800868653,170.86492211,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868668,237.78983729,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868679,237.78983729,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868699,27.543773863,2,2,1,2,2,5,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868702,170.86492211,3,2,4,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868705,67.862385503,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2018,201800868706,134.07702891,3,2,4,2,3,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868713,237.78983729,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868730,237.78983729,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2018,201800868733,170.86492211,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868750,170.86492211,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868753,245.04928242,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868756,70.563045963,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868766,177.31910953,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868788,31.699880814,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2018,201800868789,177.31910953,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868793,70.563045964,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868801,31.699880814,2,2,6,2,2,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800868802,13.861093762,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868806,13.861093762,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868812,31.699880814,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800868830,76.421257831,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2018,201800868835,34.194551568,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2018,201800868841,178.40208687,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800868843,34.194551568,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800868849,34.194551568,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2018,201800868852,265.23227319,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800868861,76.421257831,2,2,1,1,1,4,1,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2018,201800868874,34.194551568,2,2,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2018,201800868886,34.194551568,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800868897,34.194551568,2,2,4,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800868899,30.490190366,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2018,201800868905,76.421257831,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2018,201800868931,195.21146277,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2018,201800868969,170.50296397,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800868990,67.581587928,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800869004,169.13082805,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2018,201800869018,67.581587928,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800869031,29.068027376,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2018,201800869034,129.42036016,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800869036,167.97279687,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2018,201800869064,64.422795876,2,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2018,201800869065,27.027980919,2,2,4,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
