YEAR,CASENUM,VEH_NO,WEIGHT,A_BODY,A_IMP1,A_VROLL,A_SPVEH,A_MOD_YR
2018,201800665528,1,170.9125413,2,2,2,2,2003
2018,201800665528,2,170.9125413,3,4,2,2,2015
2018,201800665572,1,239.80618486,1,2,2,2,2006
2018,201800665572,2,239.80618486,1,2,2,2,2005
2018,201800665586,1,134.15491062,1,2,2,2,2013
2018,201800665586,2,134.15491062,6,5,2,2,2008
2018,201800665600,1,161.74150749,1,2,2,2,2017
2018,201800665600,2,161.74150749,2,2,2,2,2012
2018,201800665611,1,27.154190696,6,5,2,2,2013
2018,201800665611,2,27.154190696,7,2,2,2,1998
2018,201800665614,1,168.3928504,1,2,2,2,2013
2018,201800665614,2,168.3928504,1,2,2,2,2016
2018,201800665615,1,230.80280132,1,3,2,2,2006
2018,201800665615,2,230.80280132,1,5,2,2,2010
2018,201800665651,1,415.07646536,3,3,2,1,2016
2018,201800665651,2,415.07646536,3,2,2,2,2015
2018,201800665677,1,231.86050844,1,4,2,2,2002
2018,201800665689,1,166.35565385,3,3,2,2,2015
2018,201800665705,1,164.31740138,1,5,2,2,2016
2018,201800665705,2,164.31740138,3,3,2,2,2011
2018,201800665712,1,66.236516993,1,3,2,2,2016
2018,201800665712,2,66.236516993,1,2,2,2,2013
2018,201800665712,3,66.236516993,1,2,2,2,2012
2018,201800665714,1,233.27640152,2,2,2,2,2009
2018,201800665714,2,233.27640152,9,2,1,2,2016
2018,201800665718,1,107.48874885,7,2,2,2,2002
2018,201800665721,1,208.49464917,1,2,2,2,2017
2018,201800665721,2,208.49464917,1,4,2,2,2004
2018,201800665722,1,27.826446001,3,3,2,2,2006
2018,201800665722,2,27.826446001,1,2,2,2,2015
2018,201800665722,3,27.826446001,3,2,2,2,2007
2018,201800665732,1,71.091606694,1,2,2,2,2017
2018,201800665733,1,137.6693695,6,4,2,2,2007
2018,201800665733,2,137.6693695,1,2,2,2,2009
2018,201800665737,1,166.83762686,3,2,2,2,2012
2018,201800665749,1,233.21976862,1,6,2,2,2006
2018,201800665762,1,170.64936251,1,2,2,2,2017
2018,201800665762,2,170.64936251,5,2,2,2,2019
2018,201800665764,1,68.036541882,1,2,2,2,2014
2018,201800665764,2,68.036541882,3,4,2,2,1996
2018,201800665764,3,68.036541882,1,4,2,2,2011
2018,201800665775,1,238.54654396,1,4,2,2,2008
2018,201800665775,2,238.54654396,3,2,2,2,2012
2018,201800665776,1,29.267514426,1,2,2,2,1993
2018,201800665794,1,233.27640153,2,4,2,2,2013
2018,201800665794,2,233.27640153,1,2,2,2,2009
2018,201800665795,1,29.465141091,1,2,2,2,2005
2018,201800665803,1,13.010218273,1,2,1,1,2006
2018,201800665803,2,13.010218273,1,3,2,2,2015
2018,201800665819,1,181.4251433,1,2,2,1,2015
2018,201800665821,1,30.026404117,1,2,2,2,2008
2018,201800665822,1,233.97721032,1,5,2,2,2006
2018,201800665827,1,239.71349846,1,2,2,2,2012
2018,201800665829,1,13.591845388,3,2,2,2,2015
2018,201800665829,2,13.591845388,1,4,2,2,2010
2018,201800665833,1,229.58937524,3,2,2,2,2008
2018,201800665837,1,166.87607369,3,2,2,2,2005
2018,201800665837,2,166.87607369,1,4,2,2,2017
2018,201800665847,1,230.80280132,3,2,2,2,2004
2018,201800665847,2,230.80280132,1,2,2,2,2013
2018,201800665862,1,157.30090507,1,2,2,1,2007
2018,201800665862,2,157.30090507,4,3,2,2,2007
2018,201800665921,1,238.54654396,4,3,2,2,2010
2018,201800665921,2,238.54654396,1,2,2,2,2002
2018,201800665922,1,167.34207016,1,2,2,2,2014
2018,201800665927,1,68.22883241,1,5,2,1,2012
2018,201800665927,2,68.22883241,3,2,2,2,2015
2018,201800665938,1,13.965037671,1,2,2,2,2015
2018,201800665948,1,156.6473085,1,2,2,2,2001
2018,201800665948,2,156.6473085,1,5,2,2,2009
2018,201800665953,1,171.54669828,3,2,2,2,2003
2018,201800665953,2,171.54669828,1,4,2,2,2016
2018,201800665961,1,239.51086568,1,2,2,2,2013
2018,201800665961,2,239.51086568,1,4,2,2,2003
2018,201800665980,1,238.54654396,1,2,2,2,2004
2018,201800665980,2,238.54654396,3,4,2,2,2012
2018,201800665998,1,161.55986428,1,2,2,2,2005
2018,201800666003,1,167.34207016,1,2,2,2,2014
2018,201800666009,1,168.3928504,1,2,2,2,2018
2018,201800666009,2,168.3928504,1,4,2,2,2017
2018,201800666060,1,225.04091233,1,3,2,2,2013
2018,201800666060,2,225.04091233,1,2,2,2,2012
2018,201800666066,1,28.682796385,3,3,2,2,2002
2018,201800666068,1,152.77433506,1,2,2,2,2005
2018,201800666068,2,152.77433506,3,5,2,2,2003
2018,201800666074,1,28.149147398,1,2,2,2,2005
2018,201800666075,1,66.27464316,1,2,2,2,2017
2018,201800666075,2,66.27464316,1,4,2,2,2008
2018,201800666085,1,66.667100346,1,2,2,2,2016
2018,201800666085,2,66.667100346,1,4,2,2,2014
2018,201800666102,1,161.55986428,1,2,2,1,2007
2018,201800666127,1,232.50535137,1,2,2,2,1996
2018,201800666127,2,232.50535137,2,2,2,2,2006
2018,201800666135,1,171.54669828,1,3,2,2,2017
2018,201800666135,2,171.54669828,1,2,2,2,2006
2018,201800666162,1,229.58937523,1,2,2,1,2001
2018,201800666168,1,71.623214131,1,2,2,2,2010
2018,201800666195,1,156.55497788,1,2,2,2,1999
2018,201800666195,2,156.55497788,1,2,2,2,2015
2018,201800666201,1,180.93534693,1,4,2,2,2014
2018,201800666201,2,180.93534693,3,2,2,2,2004
2018,201800666209,1,250.24127652,1,2,2,2,2011
2018,201800666226,1,160.22431181,1,2,2,2,2008
2018,201800666226,2,160.22431181,1,4,2,2,2005
2018,201800666242,1,28.533752049,7,2,2,2,2000
2018,201800666248,1,238.54654396,1,4,2,2,2001
2018,201800666248,2,238.54654396,3,2,2,2,2010
2018,201800666257,1,66.983832543,1,3,2,2,2014
2018,201800666257,2,66.983832543,1,2,2,2,2008
2018,201800666273,1,233.21976863,1,6,2,1,2000
2018,201800666285,1,27.351255617,1,2,1,1,2007
2018,201800666302,1,27.154190695,4,4,2,2,2010
2018,201800666302,2,27.154190695,7,2,2,2,2006
2018,201800666304,1,233.21976863,3,2,2,2,2013
2018,201800666304,2,233.21976863,1,2,2,2,2007
2018,201800666311,1,232.51388004,1,2,2,2,2012
2018,201800666326,1,232.51388004,3,2,2,2,1985
2018,201800666326,2,232.51388004,2,4,2,2,2011
2018,201800666327,1,29.068027376,1,2,2,2,2007
2018,201800666341,1,129.42036016,6,2,2,2,2006
2018,201800666341,2,129.42036016,1,2,2,2,1999
2018,201800666342,1,232.51388004,3,5,2,2,2001
2018,201800666342,2,232.51388004,1,4,2,2,2005
2018,201800666343,1,65.856503061,4,4,2,2,2014
2018,201800666343,2,65.856503061,3,2,2,2,2011
2018,201800666358,1,152.54076963,2,4,2,2,1992
2018,201800666358,2,152.54076963,4,2,2,2,2007
2018,201800666365,1,167.97279687,1,2,2,2,2016
2018,201800666365,2,167.97279687,1,2,2,2,2010
2018,201800666367,1,232.51388004,3,2,2,2,1996
2018,201800666367,2,232.51388004,4,4,2,2,2012
2018,201800666386,1,232.51388004,1,3,2,2,2008
2018,201800666386,2,232.51388004,1,2,2,2,2006
2018,201800666389,1,167.97279687,1,2,2,2,2017
2018,201800666389,2,167.97279687,2,4,2,2,1991
2018,201800666402,1,152.54076963,1,2,2,2,2007
2018,201800666402,2,152.54076963,1,2,2,2,2001
2018,201800666408,1,232.51388004,2,2,2,2,1999
2018,201800666408,2,232.51388004,1,4,2,2,2005
2018,201800666408,3,232.51388004,1,4,2,2,2006
2018,201800666421,1,167.97279687,1,2,2,2,2006
2018,201800666421,2,167.97279687,2,2,2,2,2015
2018,201800666429,1,232.51388004,1,2,2,2,2012
2018,201800666429,2,232.51388004,2,4,2,2,1995
2018,201800666435,1,152.54076963,3,2,2,2,2004
2018,201800666435,2,152.54076963,1,2,2,2,2005
2018,201800666446,1,129.42036016,1,2,2,1,2007
2018,201800666446,2,129.42036016,6,4,2,2,2018
2018,201800666448,1,232.51388004,1,2,2,2,2006
2018,201800666448,2,232.51388004,1,4,2,2,2005
2018,201800666449,1,65.856503061,3,2,2,2,2007
2018,201800666449,2,65.856503061,3,3,2,2,2018
2018,201800666462,1,232.51388004,2,4,2,2,2000
2018,201800666462,2,232.51388004,2,2,2,2,2006
2018,201800666462,3,232.51388004,1,5,2,2,1998
2018,201800666464,1,167.97279687,3,4,2,2,2017
2018,201800666464,2,167.97279687,1,2,2,2,2001
2018,201800666471,1,31.641368011,1,2,2,2,2005
2018,201800666481,1,232.51388004,1,2,2,2,2011
2018,201800666481,2,232.51388004,1,3,2,2,2007
2018,201800666482,1,167.97279687,1,6,2,1,2016
2018,201800666491,1,29.068027376,3,2,2,2,2016
2018,201800666498,1,152.54076963,1,2,2,2,2004
2018,201800666498,2,152.54076963,1,4,2,2,2008
2018,201800666503,1,232.51388004,1,2,2,2,2006
2018,201800666518,1,232.51388004,1,4,2,2,2008
2018,201800666520,1,152.54076963,1,2,2,2,2003
2018,201800666520,2,152.54076963,3,5,1,2,2007
2018,201800666542,1,232.51388004,2,2,2,2,2006
2018,201800666542,2,232.51388004,4,2,2,2,2007
2018,201800666549,1,167.97279687,4,2,2,2,1999
2018,201800666549,2,167.97279687,2,2,2,2,2016
2018,201800666550,1,65.856503061,2,5,2,2,1998
2018,201800666550,2,65.856503061,3,2,2,2,2017
2018,201800666556,1,152.54076963,1,4,2,2,1994
2018,201800666556,2,152.54076963,1,2,2,2,2007
2018,201800666556,3,152.54076963,1,2,2,2,2004
2018,201800666566,1,232.51388004,1,2,2,2,2008
2018,201800666566,2,232.51388004,2,4,2,2,1997
2018,201800666566,3,232.51388004,2,4,2,2,2003
2018,201800666569,1,29.068027376,1,2,2,1,2007
2018,201800666570,1,29.068027376,1,2,2,2,2004
2018,201800666573,1,65.856503061,1,3,2,2,2015
2018,201800666573,2,65.856503061,1,2,2,2,2006
2018,201800666575,1,167.97279687,1,5,2,2,2014
2018,201800666575,2,167.97279687,1,2,2,2,1992
2018,201800666580,1,232.51388004,1,2,2,2,2005
2018,201800666580,2,232.51388004,4,4,2,2,2002
2018,201800666587,1,129.42036016,6,4,2,2,2015
2018,201800666587,2,129.42036016,1,2,2,2,1995
2018,201800666598,1,232.51388004,3,2,2,2,2012
2018,201800666598,2,232.51388004,1,4,2,2,2008
2018,201800666601,1,167.97279687,3,2,2,2,2004
2018,201800666601,2,167.97279687,3,4,2,2,2018
2018,201800666613,1,27.466426146,3,3,2,2,2012
2018,201800666613,2,27.466426146,7,2,2,2,2007
2018,201800666614,1,232.51388004,3,2,2,2,1997
2018,201800666614,2,232.51388004,1,4,2,2,2010
2018,201800666630,1,232.51388004,1,2,2,2,2007
2018,201800666630,2,232.51388004,1,4,2,2,2000
2018,201800666631,1,29.068027376,3,2,2,2,2010
2018,201800666642,1,152.54076963,1,2,2,2,2013
2018,201800666642,2,152.54076963,1,4,2,2,2014
2018,201800666642,3,152.54076963,3,5,2,2,2016
2018,201800666645,1,65.856503061,1,2,2,2,2014
2018,201800666645,2,65.856503061,4,2,2,2,2001
2018,201800666647,1,232.51388004,1,2,2,2,1999
2018,201800666647,2,232.51388004,1,4,2,2,1995
2018,201800666654,1,167.97279686,1,2,2,2,2002
2018,201800666654,2,167.97279686,3,2,2,2,2006
2018,201800666654,3,167.97279686,3,4,2,2,2015
2018,201800666658,1,232.51388003,3,6,2,2,2002
2018,201800666659,1,42.502267329,1,2,2,2,2014
2018,201800666660,1,152.54076962,1,2,2,2,2007
2018,201800666660,2,152.54076962,2,4,2,2,2004
2018,201800666670,1,232.51388003,2,2,2,2,2005
2018,201800666670,2,232.51388003,1,4,2,2,2011
2018,201800666670,3,232.51388003,1,4,2,2,2011
2018,201800666672,1,167.97279686,1,4,2,2,2015
2018,201800666672,2,167.97279686,3,2,2,2,2017
2018,201800666677,1,65.85650306,1,2,2,2,2016
2018,201800666677,2,65.85650306,1,4,2,2,2016
2018,201800666681,1,152.54076962,4,2,2,2,2006
2018,201800666681,2,152.54076962,1,4,2,2,2004
2018,201800666682,1,232.51388003,1,5,2,2,2007
2018,201800666682,2,232.51388003,2,2,2,2,2004
2018,201800666691,1,232.51388003,1,2,2,2,2006
2018,201800666691,2,232.51388003,1,2,2,2,2009
2018,201800666696,1,167.97279686,1,2,2,2,2011
2018,201800666696,2,167.97279686,1,2,2,2,2014
2018,201800666697,1,43.126820334,1,2,2,2,2005
2018,201800666699,1,232.51388003,1,2,2,1,2010
2018,201800666708,1,232.51388003,1,2,2,2,2012
2018,201800666710,1,65.85650306,1,2,1,2,2017
2018,201800666716,1,232.51388003,1,2,2,2,1976
2018,201800666717,1,42.502267329,1,2,2,2,2005
2018,201800666722,1,232.51388003,2,2,2,2,1999
2018,201800666722,2,232.51388003,3,2,2,2,2006
2018,201800666726,1,167.97279687,1,2,2,1,2016
2018,201800666726,2,167.97279687,1,2,2,1,2008
2018,201800666731,1,152.54076963,1,3,2,2,2005
2018,201800666731,2,152.54076963,4,2,2,2,2006
2018,201800666733,1,232.51388004,2,2,2,2,2010
2018,201800666741,1,40.067521447,2,2,2,2,1998
2018,201800666744,1,232.51388004,1,2,2,1,2003
2018,201800666750,1,167.97279687,2,2,2,2,2015
2018,201800666753,1,232.51388004,3,2,2,2,2011
2018,201800666753,2,232.51388004,1,2,2,2,2008
2018,201800666765,1,232.51388004,1,3,2,1,2003
2018,201800666766,1,129.42036016,6,5,2,2,2016
2018,201800666766,2,129.42036016,1,3,2,2,2009
2018,201800666767,1,167.97279687,1,4,2,2,2014
2018,201800666767,2,167.97279687,1,2,2,2,2010
2018,201800666778,1,232.51388004,5,2,2,2,2001
2018,201800666792,1,232.51388004,1,2,2,1,2003
2018,201800666799,1,232.51388004,1,2,2,1,2009
2018,201800666803,1,167.97279687,1,4,2,2,2007
2018,201800666803,2,167.97279687,2,4,2,2,2017
2018,201800666807,1,232.51388004,3,2,2,2,2006
2018,201800666815,1,232.51388004,2,4,2,2,2002
2018,201800666815,2,232.51388004,1,2,2,2,2004
2018,201800666817,1,129.42036016,4,2,2,2,2000
2018,201800666817,2,129.42036016,6,4,2,2,1982
2018,201800666824,1,152.54076963,1,2,2,2,1997
2018,201800666829,1,39.487272526,1,2,2,2,2001
2018,201800666830,1,40.067521447,1,3,2,1,2004
2018,201800666830,2,40.067521447,2,2,2,2,2017
2018,201800666831,1,152.54076963,5,2,2,2,1996
2018,201800666834,1,232.51388004,3,5,2,1,2013
2018,201800666834,2,232.51388004,2,2,2,2,2003
2018,201800666834,3,232.51388004,1,2,2,2,1999
2018,201800666837,1,232.51388004,1,2,2,2,2011
2018,201800666839,1,232.51388004,1,2,2,2,2004
2018,201800666840,1,232.51388004,1,2,2,2,2012
2018,201800666841,1,152.54076962,1,6,2,1,2010
2018,201800666843,1,152.54076962,3,4,2,2,2006
2018,201800666843,2,152.54076962,3,2,2,2,2007
2018,201800666844,1,152.54076962,1,2,1,2,2008
2018,201800666845,1,167.97279687,1,2,2,2,1994
2018,201800666845,2,167.97279687,1,2,2,2,2015
2018,201800666847,1,167.97279687,1,2,2,2,2016
2018,201800666850,1,129.42776358,7,2,2,1,2010
2018,201800666851,1,232.51388004,1,2,2,2,2013
2018,201800666853,1,152.54076962,1,2,2,2,2013
2018,201800666854,1,152.54076962,2,4,2,2,1978
2018,201800666856,1,129.42036016,6,2,2,2,2016
2018,201800666862,1,29.068027376,2,2,2,2,2002
2018,201800666866,1,152.54076963,4,2,2,2,2004
2018,201800666869,1,232.51388004,1,4,2,1,1998
2018,201800666881,1,232.51388004,3,1,1,2,2001
2018,201800666892,1,232.51388004,1,2,2,2,2004
2018,201800666903,1,65.856503061,1,1,1,2,2014
2018,201800666907,1,232.51388004,1,2,2,2,2003
2018,201800666910,1,152.54076963,1,2,1,1,2005
2018,201800666910,2,152.54076963,1,5,2,2,2000
2018,201800666911,1,31.641368011,1,2,1,2,1998
2018,201800666918,1,167.97279687,3,2,2,2,2016
2018,201800666930,1,232.51388004,1,4,2,1,1996
2018,201800666930,2,232.51388004,2,2,2,1,2006
2018,201800666931,1,29.068027376,1,2,2,1,2003
2018,201800666939,1,152.54076963,1,2,2,2,2001
2018,201800666947,1,232.51388004,1,2,2,1,2005
2018,201800666965,1,232.51388004,1,2,2,1,1997
2018,201800666975,1,167.97279687,1,2,2,2,2014
2018,201800666975,2,167.97279687,1,3,2,2,2006
2018,201800666978,1,26.935279904,2,4,1,2,1997
2018,201800666978,2,26.935279904,6,2,2,2,2018
2018,201800666985,1,129.42036016,6,3,2,2,2006
2018,201800666985,2,129.42036016,6,5,2,2,2006
2018,201800666987,1,26.935279904,1,5,1,2,1999
2018,201800666990,1,129.42036016,1,2,2,2,1998
2018,201800666990,2,129.42036016,3,2,2,2,1997
2018,201800666990,3,129.42036016,6,5,2,2,2008
2018,201800666992,1,167.97279687,1,2,2,2,2016
2018,201800666996,1,232.51388004,1,2,1,1,2002
2018,201800667000,1,65.856503061,1,2,2,1,2014
2018,201800667006,1,167.97279687,3,2,2,2,2018
2018,201800667006,2,167.97279687,1,4,2,2,2004
2018,201800667025,1,232.51388004,1,2,2,1,2010
2018,201800667031,1,152.54076963,2,1,1,1,2011
2018,201800667039,1,232.51388004,3,1,1,1,2005
2018,201800667048,1,167.97279687,1,2,2,1,2001
2018,201800667048,2,167.97279687,1,4,2,2,2014
2018,201800667056,1,129.42036016,6,2,2,2,2004
2018,201800667057,1,26.935279904,1,5,2,2,1997
2018,201800667057,2,26.935279904,2,2,1,2,2009
2018,201800667059,1,232.51388004,2,1,2,2,2005
2018,201800667059,2,232.51388004,1,2,2,2,2012
2018,201800667072,1,232.51388004,3,2,2,1,1997
2018,201800667077,1,29.068027376,2,2,2,2,1994
2018,201800667078,1,232.51388004,1,1,2,2,2001
2018,201800667079,1,129.42036016,1,2,2,2,2016
2018,201800667079,2,129.42036016,6,2,2,2,2010
2018,201800667079,3,129.42036016,3,3,2,2,2000
2018,201800667093,1,232.51388004,1,2,2,2,2008
2018,201800667096,1,129.42036016,6,5,1,1,2016
2018,201800667101,1,232.51388004,2,2,2,2,2012
2018,201800667104,1,65.856503061,1,2,2,2,2016
2018,201800667104,2,65.856503061,4,2,2,2,2007
2018,201800667104,3,65.856503061,6,4,2,2,2012
2018,201800667106,1,129.42036016,6,1,2,2,2013
2018,201800667110,1,31.641368011,1,2,2,1,2012
2018,201800667118,1,232.51388004,1,2,2,1,2012
2018,201800667120,1,29.068027376,6,2,2,2,2007
2018,201800667120,2,29.068027376,2,2,2,1,2007
2018,201800667123,1,167.97279687,2,4,2,1,2018
2018,201800667124,1,152.54076963,4,2,2,2,1999
2018,201800667124,2,152.54076963,4,5,2,2,2000
2018,201800667134,1,167.97279687,1,2,2,2,2015
2018,201800667138,1,152.54076963,3,4,2,1,2002
2018,201800667154,1,129.42036016,6,1,2,2,2012
2018,201800667157,1,232.51388004,1,2,2,2,2008
2018,201800667160,1,26.935279904,1,2,2,2,2003
2018,201800667170,1,27.466426146,1,3,2,2,1998
2018,201800667170,2,27.466426146,7,2,2,2,2006
2018,201800667173,1,167.97279687,2,4,1,1,2007
2018,201800667173,2,167.97279687,1,4,2,2,2014
2018,201800667174,1,152.54076963,1,3,2,2,1996
2018,201800667174,2,152.54076963,1,2,2,2,2003
2018,201800667174,3,152.54076963,3,2,2,2,2002
2018,201800667180,1,232.51388004,1,2,2,2,2008
2018,201800667198,1,232.51388004,3,1,1,1,2000
2018,201800667201,1,232.51388004,3,2,2,1,2005
2018,201800667203,1,26.935279904,2,2,1,2,2009
2018,201800667205,1,129.42036016,1,4,2,1,2009
2018,201800667205,2,129.42036016,6,2,2,2,2018
2018,201800667215,1,152.54076963,3,1,1,1,2002
2018,201800667216,1,31.641368011,2,1,1,1,2005
2018,201800667218,1,25.551966705,1,2,2,1,2015
2018,201800667221,1,232.51388004,1,2,2,1,2013
2018,201800667224,1,26.935279904,1,2,2,2,2008
2018,201800667224,2,26.935279904,2,4,2,2,1998
2018,201800667225,1,65.856503061,1,2,2,2,2014
2018,201800667232,1,167.97279687,1,3,2,2,2017
2018,201800667242,1,129.42036016,6,1,1,2,2016
2018,201800667248,1,65.856503061,2,2,2,2,2014
2018,201800667249,1,31.641368011,2,2,2,2,1980
2018,201800667250,1,232.51388004,1,4,2,1,1996
2018,201800667272,1,72.545167,3,2,2,2,1999
2018,201800667272,2,72.545167,1,2,2,2,2015
2018,201800667352,1,239.90528838,1,2,2,2,2005
2018,201800667359,1,68.346129991,1,2,2,2,2016
2018,201800667359,2,68.346129991,1,4,2,2,2014
2018,201800667362,1,27.539046063,1,2,2,2,2004
2018,201800667362,2,27.539046063,1,2,2,2,2003
2018,201800667498,1,13.370292816,3,2,2,2,2001
2018,201800667498,2,13.370292816,1,4,2,2,2016
2018,201800667498,3,13.370292816,1,2,2,2,2005
2018,201800667554,1,30.337788331,1,2,2,2,1995
2018,201800667569,1,171.74742403,1,3,2,2,2015
2018,201800667569,2,171.74742403,1,2,2,2,2003
2018,201800667571,1,28.454637364,7,1,2,2,2009
2018,201800667572,1,160.87698704,3,3,2,2,2007
2018,201800667572,2,160.87698704,1,2,2,2,2012
2018,201800667573,1,171.46208846,1,2,2,2,2012
2018,201800667573,2,171.46208846,3,2,2,2,2017
2018,201800667583,1,27.466426146,7,1,2,1,2013
2018,201800667606,1,136.97469578,6,3,2,2,2014
2018,201800667611,1,279.02470947,6,2,2,2,2004
2018,201800667612,1,198.27204121,4,2,2,2,2002
2018,201800667612,2,198.27204121,3,3,2,2,2015
2018,201800667676,1,83.848345629,1,2,2,2,2001
2018,201800667676,2,83.848345629,3,5,2,2,2017
2018,201800667698,1,13.937198853,2,2,2,2,2007
2018,201800667698,2,13.937198853,1,3,2,2,2016
2018,201800667726,1,239.78068422,1,3,2,2,2009
2018,201800667726,2,239.78068422,1,2,2,2,2007
2018,201800667736,1,238.54654396,1,3,2,2,2013
2018,201800667740,1,171.54669828,1,2,2,2,2011
2018,201800667740,2,171.54669828,1,4,2,2,2015
2018,201800667743,1,233.97721032,2,5,2,2,2003
2018,201800667743,2,233.97721032,1,3,2,2,2005
2018,201800667762,1,67.260786812,6,1,1,1,2016
2018,201800667767,1,66.667100346,3,2,2,2,2016
2018,201800667767,2,66.667100346,1,2,2,2,2008
2018,201800667769,1,157.28765669,2,2,1,2,1994
2018,201800667794,1,28.1491474,3,2,2,2,2010
2018,201800667795,1,27.826446001,1,3,2,2,1997
2018,201800667795,2,27.826446001,1,2,2,2,2013
2018,201800667796,1,132.19368603,6,6,2,2,1996
2018,201800667796,2,132.19368603,4,2,2,2,2015
2018,201800667832,1,27.351255616,2,2,2,2,2004
2018,201800667832,2,27.351255616,1,2,2,2,2006
2018,201800667852,1,26.949654355,1,2,2,2,2000
2018,201800667852,2,26.949654355,4,3,2,2,2008
2018,201800667856,1,166.35565385,1,4,2,2,2014
2018,201800667856,2,166.35565385,2,2,2,2,2009
2018,201800667856,3,166.35565385,4,5,2,2,2007
2018,201800667861,1,161.23074289,3,2,2,2,2003
2018,201800667865,1,233.21976862,1,2,2,2,2013
2018,201800667865,2,233.21976862,2,2,2,2,2004
2018,201800667887,1,14.522069847,1,2,2,1,2016
2018,201800667887,2,14.522069847,2,4,2,2,2017
2018,201800667891,1,170.35107956,1,5,2,2,2008
2018,201800667891,2,170.35107956,1,3,2,2,2017
2018,201800667893,1,27.692306491,2,3,2,2,2003
2018,201800667893,2,27.692306491,7,2,2,2,2014
2018,201800667895,1,153.35538041,1,2,2,2,2004
2018,201800667895,2,153.35538041,4,2,2,2,2017
2018,201800667908,1,157.2876567,1,2,2,2,2007
2018,201800667910,1,181.92256152,1,2,2,2,2016
2018,201800667910,2,181.92256152,1,5,2,2,2004
2018,201800667924,1,172.32592298,3,5,2,2,2016
2018,201800667924,2,172.32592298,2,3,2,2,2003
